date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type,purpose1,type1
1965-06-17,1965,65031,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WE,TINYTOT,TUNNEL,PNE,UNDERGROUND
1965-07-16,1965,65056,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,IZZEP.,SHAFT,WR,UNDERGROUND
1965-07-22,1965,65057,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,PONGEE,SHAFT,WR,UNDERGROUND
1965-07-23,1965,65032,USA,NTS,ISC,37.06,-116.03,5.4,0.0,0.0,20.0,200.0,WR,BRONZE,SHAFT,WR,UNDERGROUND
1965-07-29,1965,65033,USSR,SEMI KAZAKH,ISC,50.4,77.9,4.5,0.0,0.0,0.001,20.0,FMS,,TUNNEL,PNE,UNDERGROUND
1965-08-06,1965,65034,USA,NTS,ISC,37.02,-116.11,0.0,0.0,0.0,0.0,20.0,WR,MAUVE,SHAFT,WR,UNDERGROUND
1965-08-21,1965,65058,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,TICKING,SHAFT,WR,UNDERGROUND
1965-08-27,1965,65035,USA,NTS,ISC,37.08,-116.04,0.0,0.0,0.0,0.0,20.0,WR,CENTAUR,SHAFT,WR,UNDERGROUND
1965-09-01,1965,65036,USA,NTS,ISC,36.98,-115.99,4.2,0.0,0.0,0.0,20.0,WR/WE,MOA/SCREAMER,SHAFT,WR,UNDERGROUND
1965-09-10,1965,65037,UK,NTS,ISC,36.98,-115.99,5.1,0.0,0.0,20.0,200.0,WR,CHARCOAL,SHAFT,WR,UNDERGROUND
1965-09-17,1965,65038,USSR,SEMI KAZAKH,ISC,49.78,78.15,5.2,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1965-09-17,1965,65039,USA,NTS,ISC,37.06,-116.02,0.0,0.0,0.0,0.0,20.0,WR,ELKHART,SHAFT,WR,UNDERGROUND
1965-10-01,1965,65040,FRANCE,IN ECKER ALG,DOE,24.0,5.0,0.0,0.0,0.0,0.0,5.0,WR,CORINDON,GALLERY,WR,UNDERGROUND
1965-10-08,1965,65041,USSR,SEMI KAZAKH,ISC,49.92,78.17,5.4,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1965-10-14,1965,65042,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.1,1.1,PNE,SARY-UZEN,SHAFT,PNE,UNDERGROUND
1965-10-29,1965,65043,USA,AMCHITKA AK,ISC,51.61,179.22,6.1,0.0,0.0,80.0,80.0,PNE:V,LONG SHOT,SHAFT,PNE,UNDERGROUND
1965-11-12,1965,65044,USA,NTS,ISC,37.03,-116.01,0.0,0.0,0.0,0.0,20.0,WR,SEPIA,SHAFT,WR,UNDERGROUND
1965-11-21,1965,65045,USSR,SEMI KAZAKH,ISC,49.86,78.04,5.6,0.0,0.0,29.0,29.0,WR,,TUNNEL,WR,UNDERGROUND
1965-11-23,1965,65059,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,KERMET,SHAFT,WR,UNDERGROUND
1965-12-01,1965,65046,FRANCE,IN ECKER ALG,ISC,24.04,5.03,4.9,0.0,0.0,0.0,20.0,WR,TOURMALINE,GALLERY,WR,UNDERGROUND
1965-12-03,1965,65047,USA,NTS,ISC,37.13,-116.02,5.6,0.0,0.0,20.0,200.0,WR,CORDUROY,SHAFT,WR,UNDERGROUND
1965-12-16,1965,65048,USA,NTS,ISC,37.08,-116.03,0.0,0.0,0.0,0.0,20.0,WR,EMERSON,SHAFT,WR,UNDERGROUND
1965-12-16,1965,65049,USA,NTS,ISC,37.02,-116.05,5.3,0.0,0.0,20.0,200.0,WE,BUFF,SHAFT,PNE,UNDERGROUND
1965-12-24,1965,65050,USSR,SEMI KAZAKH,ISC,49.9,78.1,5.2,0.0,0.0,0.001,20.0,PNE,,TUNNEL,PNE,UNDERGROUND
1966-01-13,1966,66001,USA,NTS,ISC,37.17,-116.02,0.0,0.0,0.0,0.0,20.0,WE,MAXWELL,SHAFT,PNE,UNDERGROUND
1966-01-18,1966,66002,USA,NTS,ISC,37.1,-116.05,0.0,0.0,0.0,20.0,200.0,WE,LAMPBLACK,SHAFT,PNE,UNDERGROUND
1966-01-18,1966,66064,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WE,SIENNA,SHAFT,PNE,UNDERGROUND
1966-01-21,1966,66003,USA,NTS,ISC,37.03,-115.97,0.0,0.0,0.0,0.0,20.0,WE,DOVEKIE,SHAFT,PNE,UNDERGROUND
1966-01-22,1966,66065,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WE,REO,SHAFT,PNE,UNDERGROUND
1966-02-03,1966,66004,USA,NTS,ISC,37.07,-116.1,0.0,0.0,0.0,0.0,20.0,WE,PLAID II,SHAFT,PNE,UNDERGROUND
1966-02-13,1966,66005,USSR,SEMI KAZAKH,ISC,49.77,78.1,6.1,0.0,0.0,125.0,125.0,PNE,,TUNNEL,PNE,UNDERGROUND
1966-02-16,1966,66006,FRANCE,IN ECKER ALG,ISC,24.0,5.0,0.0,0.0,0.0,0.0,20.0,WR,GRENAT,GALLERY,WR,UNDERGROUND
1966-02-24,1966,66007,USA,NTS,ISC,37.17,-116.42,0.0,0.0,0.0,19.0,19.0,WR,REX,SHAFT,WR,UNDERGROUND
1966-03-05,1966,66008,USA,NTS,ISC,37.15,-116.11,0.0,0.0,0.0,0.0,20.0,WE,REDHOT,TUNNEL,PNE,UNDERGROUND
1966-03-07,1966,66009,USA,NTS,ISC,36.94,-116.13,0.0,0.0,0.0,0.0,20.0,WR/SE,FINFOOT/CINNAMO,SHAFT,WR,UNDERGROUND
1966-03-12,1966,66010,USA,NTS,ISC,37.08,-116.09,0.0,0.0,0.0,0.0,20.0,WR,CLYMER,SHAFT,WR,UNDERGROUND
1966-03-18,1966,66011,USA,NTS,ISC,36.9,-116.15,0.0,0.0,0.0,0.0,20.0,WR,PURPLE,SHAFT,WR,UNDERGROUND
1966-03-20,1966,66012,USSR,SEMI KAZAKH,ISC,49.72,78.07,6.6,0.0,0.0,100.0,100.0,WR,,TUNNEL,WR,UNDERGROUND
1966-03-24,1966,66013,USA,NTS,ISC,37.05,-116.16,0.0,0.0,0.0,0.0,20.0,PNE:PLO,TEMPLAR,SHAFT,PNE,UNDERGROUND
1966-04-01,1966,66014,USA,NTS,ISC,37.05,-115.88,0.0,0.0,0.0,0.0,20.0,WR,LIME,SHAFT,WR,UNDERGROUND
1966-04-06,1966,66015,USA,NTS,ISC,37.08,-116.13,0.0,0.0,0.0,0.0,20.0,WR,STUTZ,SHAFT,WR,UNDERGROUND
1966-04-07,1966,66016,USA,NTS,ISC,36.95,-116.01,0.0,0.0,0.0,0.0,20.0,WR,TOMATO,SHAFT,WR,UNDERGROUND
1966-04-14,1966,66017,USA,NTS,ISC,37.2,-116.45,0.0,0.0,0.0,70.0,70.0,WR,DURYEA,SHAFT,WR,UNDERGROUND
1966-04-21,1966,66018,USSR,SEMI KAZAKH,ISC,49.86,78.2,6.1,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1966-04-22,1966,66063,USSR,AZGIR KAZAKH,DIS,47.9,47.7,0.0,0.0,0.0,1.1,1.1,PNE,,SHAFT,PNE,UNDERGROUND
1966-04-23,1966,66071,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,1.4,1.4,WR,FENTON,SHAFT,WR,UNDERGROUND
1966-04-25,1966,66019,USA,NTS,ISC,36.82,-115.96,0.0,0.0,0.0,0.0,20.0,WE,PINSTRIPE,SHAFT,PNE,UNDERGROUND
1966-04-29,1966,66066,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,OCHRE,SHAFT,PNE,UNDERGROUND
1966-05-04,1966,66020,USA,NTS,ISC,37.17,-115.96,0.0,0.0,0.0,0.0,20.0,WR,TRAVELER,SHAFT,WR,UNDERGROUND
1966-05-05,1966,66021,USA,NTS,ISC,36.98,-116.04,4.4,0.0,0.0,12.0,12.0,WR,CYCLAMEN,SHAFT,WR,UNDERGROUND
1966-05-06,1966,66022,USA,NTS,ISC,37.32,-116.32,5.4,0.0,0.0,73.0,73.0,WR,CHARTREUSE,SHAFT,WR,UNDERGROUND
1966-05-07,1966,66023,USSR,SEMI KAZAKH,ISC,49.74,77.95,4.8,0.0,0.0,4.0,4.0,PNE,,TUNNEL,PNE,UNDERGROUND
1966-05-09,1966,66076,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,250.0,250.0,WR,,AIRDROP,WR,ATMOSPH
1966-05-12,1966,66024,USA,NTS,ISC,37.08,-116.14,4.3,0.0,0.0,0.0,20.0,WR,TAPESTRY,SHAFT,WR,UNDERGROUND
1966-05-13,1966,66025,USA,NTS,ISC,37.09,-116.0,5.6,0.0,0.0,20.0,200.0,WR,PIRANHA,SHAFT,WR,UNDERGROUND
1966-05-19,1966,66026,USA,NTS,ISC,37.11,-116.03,5.9,0.0,0.0,20.0,200.0,WR,DUMONT,SHAFT,WR,UNDERGROUND
1966-05-27,1966,66027,USA,NTS,ISC,37.16,-116.14,5.0,0.0,0.0,22.0,22.0,WE,DISCUS THROWER,SHAFT,PNE,UNDERGROUND
1966-06-02,1966,66028,USA,NTS,ISC,37.2,-116.0,5.6,0.0,0.0,62.0,62.0,WE,PILE DRIVER,TUNNEL,PNE,UNDERGROUND
1966-06-03,1966,66029,USA,NTS,ISC,37.03,-116.01,5.7,0.0,0.0,20.0,200.0,WR,TAN,SHAFT,WR,UNDERGROUND
1966-06-10,1966,66030,USA,NTS,ISC,36.98,-116.03,0.0,0.0,0.0,0.0,20.0,WR,PUCE,SHAFT,WR,UNDERGROUND
1966-06-15,1966,66031,USA,NTS,DOE,37.0,-116.1,0.0,0.0,0.35,0.0,20.0,WE,DOUBLE PLAY,TUNNEL,PNE,UNDERGROUND
1966-06-15,1966,66032,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.5,20.0,200.0,WR,KANKAKEE,SHAFT,WR,UNDERGROUND
1966-06-25,1966,66033,USA,NTS,ISC,37.1,-116.1,0.0,0.0,0.0,25.0,25.0,PNE:PLO,VULCAN,SHAFT,PNE,UNDERGROUND
1966-06-29,1966,66034,USSR,SEMI KAZAKH,ISC,49.92,78.06,5.6,0.0,0.0,20.0,150.0,PNE,,TUNNEL,PNE,UNDERGROUND
1966-06-30,1966,66035,USA,NTS,ISC,37.32,-116.28,6.1,0.0,0.0,365.0,365.0,WR,HALFBEAK,SHAFT,WR,UNDERGROUND
1966-07-02,1966,66036,FRANCE,MURUHOA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WR,ALDEBARAN,BARGE,WR,ATMOSPH
1966-07-19,1966,66037,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WR,TAMOURE,AIRDROP,WR,ATMOSPH
1966-07-21,1966,66038,USSR,SEMI KAZAKH,ISC,50.0,78.0,5.9,0.0,0.0,20.0,150.0,WR,,TUNNEL,WR,UNDERGROUND
1966-07-21,1966,66072,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,0.0,SE,GANYMEDE,TOWER,PNE,ATMOSPH
1966-07-28,1966,66039,USA,NTS,ISC,37.0,-115.89,0.0,0.0,0.0,0.0,20.0,PNE:PLO,SAXON,SHAFT,PNE,UNDERGROUND
1966-08-05,1966,66040,USSR,SEMI KAZAKH,ISC,49.83,78.05,5.4,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1966-08-10,1966,66041,USA,NTS,ISC,37.3,-116.0,0.0,0.0,0.0,0.0,20.0,WR,ROVENA,SHAFT,WR,UNDERGROUND
1966-08-12,1966,66067,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,TANGERINE,SHAFT,PNE,UNDERGROUND
1966-08-19,1966,66042,USSR,SEMI KAZAKH,ISC,50.5,77.86,5.1,0.0,0.0,0.001,20.0,PNE,,TUNNEL,PNE,UNDERGROUND
1966-09-07,1966,66043,USSR,SEMI KAZAKH,ISC,49.9,77.92,4.8,0.0,0.0,0.001,20.0,FMS,,TUNNEL,PNE,UNDERGROUND
1966-09-11,1966,66044,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WR,BETELGEUSE,BALLOON,WR,ATMOSPH
1966-09-12,1966,66045,USA,NTS,ISC,36.84,-115.92,4.6,0.0,0.0,7.8,7.8,WE,DERRINGER,SHAFT,PNE,UNDERGROUND
1966-09-23,1966,66046,USA,NTS,ISC,37.13,-116.02,0.0,0.0,0.0,0.0,20.0,WR,DAIQUIRI,SHAFT,WR,UNDERGROUND
1966-09-24,1966,66047,FRANCE,FANGATAUFA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WR,RIGEL,BARGE,WR,ATMOSPH
1966-09-29,1966,66048,USA,NTS,ISC,37.12,-115.98,0.0,0.0,0.0,0.0,20.0,WR,NEWARK,SHAFT,WR,UNDERGROUND
1966-09-30,1966,66049,USSR,UZBEK,UGS,38.8,64.5,5.1,0.0,0.0,30.0,30.0,PNE,,SHAFT,PNE,UNDERGROUND
1966-10-04,1966,66050,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,200.0,1000.0,WR,SIRIUS,BARGE,WR,ATMOSPH
1966-10-15,1966,66068,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,KHAKI,SHAFT,WR,UNDERGROUND
1966-10-19,1966,66051,USSR,SEMI KAZAKH,ISC,49.77,78.03,6.3,0.0,0.0,20.0,150.0,WR,,TUNNEL,WR,UNDERGROUND
1966-10-27,1966,66052,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,12.0,12.0,WR,,ROCKET,WR,SPACE
1966-10-27,1966,66053,USSR,NZ RUSS,ISC,73.4,54.57,6.4,0.0,0.0,150.0,1500.0,WR,,TUNNEL,WR,UNDERGROUND
1966-10-27,1966,66073,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,150.0,1500.0,WR,,TUNNEL,WR,UNDERGROUND
1966-10-29,1966,66074,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1966-11-05,1966,66054,USA,NTS,ISC,37.17,-115.96,0.0,0.0,0.0,0.0,20.0,PNE:PLO,SIMMS,SHAFT,PNE,UNDERGROUND
1966-11-11,1966,66055,USA,NTS,ISC,37.1,-116.0,0.0,0.0,0.0,0.0,20.0,WR,AJAX,SHAFT,WR,UNDERGROUND
1966-11-18,1966,66056,USA,NTS,ISC,37.0,-116.07,0.0,0.0,0.0,0.0,20.0,WE,CEEISE,SHAFT,PNE,UNDERGROUND
1966-11-19,1966,66075,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1966-11-22,1966,66069,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,VIGIL,SHAFT,PNE,UNDERGROUND
1966-12-03,1966,66057,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR/PNE,,SHAFT,WR,UNDERGROUND
1966-12-03,1966,66058,USA,HATTIESE MS,DOE,31.0,-89.0,0.0,0.0,0.9,0.38,0.38,PNE:V,STERLING,SHAFT,PNE,UNDERGROUND
1966-12-13,1966,66059,USA,NTS,ISC,36.82,-115.96,4.6,0.0,0.0,0.0,20.0,WE,NEWPOINT,SHAFT,PNE,UNDERGROUND
1966-12-13,1966,66070,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,SIDECAR,SHAFT,WR,UNDERGROUND
1966-12-18,1966,66060,USSR,SEMI KAZAKH,ISC,49.92,77.76,5.8,0.0,0.0,20.0,150.0,PNE,,SHAFT,PNE,UNDERGROUND
1966-12-20,1966,66061,USA,NTS,ISC,37.32,-116.36,6.3,0.0,0.0,870.0,870.0,WR,GREELEY,SHAFT,WR,UNDERGROUND
1966-12-28,1966,66062,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,122.0,122.0,WR,,TOWER,WR,ATMOSPH
1967-01-18,1967,67050,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,RIVET 1,SHAFT,WR,UNDERGROUND
1967-01-19,1967,67001,USA,NTS,ISC,37.14,-116.18,5.3,0.0,0.0,39.0,39.0,WR,NASH,SHAFT,WR,UNDERGROUND
1967-01-20,1967,67002,USA,NTS,ISC,37.08,-116.01,5.3,0.0,0.0,20.0,200.0,WR,BOURBON,SHAFT,WR,UNDERGROUND
1967-01-26,1967,67051,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,RIVET 2,SHAFT,WR,UNDERGROUND
1967-01-30,1967,67063,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1967-02-08,1967,67003,USA,NTS,ISC,37.11,-116.1,4.6,0.0,0.0,0.0,20.0,WR,WARD,SHAFT,WR,UNDERGROUND
1967-02-23,1967,67004,USA,NTS,ISC,36.91,-115.91,4.4,0.0,0.0,0.0,20.0,WR,PERSIMMON,SHAFT,WR,UNDERGROUND
1967-02-23,1967,67005,USA,NTS,ISC,37.16,-116.07,5.6,0.0,0.0,20.0,200.0,WR,AGILE,SHAFT,WR,UNDERGROUND
1967-02-26,1967,67006,USSR,SEMI KAZAKH,ISC,49.79,78.14,6.0,0.0,0.0,20.0,150.0,FMS,,TUNNEL,PNE,UNDERGROUND
1967-03-02,1967,67007,USA,NTS,ISC,37.11,-116.11,0.0,0.0,0.0,0.0,20.0,WR,RIVET III,SHAFT,WR,UNDERGROUND
1967-03-03,1967,67052,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,MUSHROOM,SHAFT,WR,UNDERGROUND
1967-03-10,1967,67053,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,FIZZ,SHAFT,PNE,UNDERGROUND
1967-03-25,1967,67008,USSR,SEMI KAZAKH,ISC,49.78,78.06,5.3,0.0,0.0,0.001,20.0,WR/PNE,,TUNNEL,WR,UNDERGROUND
1967-04-04,1967,67054,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,OAKLAND,SHAFT,WR,UNDERGROUND
1967-04-06,1967,67055,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,HELLMAN,SHAFT,WR,UNDERGROUND
1967-04-07,1967,67009,USA,NTS,ISC,36.92,-116.42,0.0,0.0,0.0,0.0,20.0,WR,FAWN,SHAFT,WR,UNDERGROUND
1967-04-20,1967,67010,USSR,SEMI KAZAKH,ISC,49.76,78.23,6.3,0.0,0.0,20.0,150.0,PNE,,TUNNEL,PNE,UNDERGROUND
1967-04-21,1967,67011,USA,NTS,ISC,36.98,-116.08,0.0,0.0,0.0,0.0,20.0,WR,CHOCOLATE,SHAFT,WR,UNDERGROUND
1967-04-27,1967,67012,USA,NTS,ISC,37.1,-116.1,0.0,0.0,0.0,0.0,20.0,WR,EFFENDI,SHAFT,WR,UNDERGROUND
1967-05-10,1967,67013,USA,NTS,ISC,37.04,-116.02,4.9,0.0,0.0,20.0,200.0,WR,MICKEY,SHAFT,WR,UNDERGROUND
1967-05-20,1967,67014,USA,NTS,ISC,37.16,-116.06,5.8,0.0,0.0,250.0,250.0,WR,COMMODORE,SHAFT,WR,UNDERGROUND
1967-05-23,1967,67015,USA,NTS,ISC,37.27,-116.35,5.7,0.0,0.0,155.0,155.0,WR,SCOTCH,SHAFT,WR,UNDERGROUND
1967-05-26,1967,67016,USA,NTS,ISC,37.21,-116.5,5.4,0.0,0.0,76.0,76.0,WR,KNICKERBOCKER,SHAFT,WR,UNDERGROUND
1967-05-26,1967,67056,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,ABSINTHE,SHAFT,PNE,UNDERGROUND
1967-05-28,1967,67017,USSR,SEMI KAZAKH,ISC,49.81,78.11,5.4,0.0,0.0,0.0,20.0,PNE,,TUNNEL,PNE,UNDERGROUND
1967-06-05,1967,67018,FRANCE,MURUEOA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,20.0,WR,ALTAIR,BALLOON,WR,ATMOSPH
1967-06-17,1967,67019,CHINA,LOP NOR,ISC,40.8,89.4,4.7,0.0,0.0,3300.0,3300.0,WR,,AIRDROP,WR,ATMOSPH
1967-06-22,1967,67020,USA,NTS,ISC,37.0,-115.95,0.0,0.0,0.0,0.0,20.0,PNE:PLO,SWITCH,SHAFT,PNE,UNDERGROUND
1967-06-26,1967,67021,USA,NTS,ISC,37.15,-116.23,0.0,0.0,0.0,0.0,20.0,WE,MIDIMIST,TUNNEL,PNE,UNDERGROUND
1967-06-27,1967,67022,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WR,ANTARES,BALLOON,WR,ATMOSPH
1967-06-29,1967,67023,USSR,SEMI KAZAKH,ISC,49.87,78.1,5.3,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1967-06-29,1967,67024,USA,NTS,ISC,37.0,-116.06,4.6,0.0,0.0,10.0,10.0,WE,UMBER,SHAFT,PNE,UNDERGROUND
1967-07-02,1967,67025,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WR,ARCTURUS,BARGE,WR,ATMOSPH
1967-07-14,1967,67057,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,VITO,SHAFT,PNE,UNDERGROUND
1967-07-15,1967,67026,USSR,SEMI KAZAKH,ISC,49.88,78.16,5.4,0.0,0.0,0.001,20.0,PNE,,TUNNEL,PNE,UNDERGROUND
1967-07-27,1967,67027,USA,NTS,ISC,37.07,-116.04,5.0,0.0,0.0,20.0,200.0,WR,STANLEY,SHAFT,WR,UNDERGROUND
1967-08-04,1967,67028,USSR,SEMI KAZAKH,ISC,49.82,78.05,5.3,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1967-08-04,1967,67048,USA,NTS,DIS,37.01,-116.15,0.0,0.0,0.0,0.0,20.0,WR,GIBSON,SHAFT,WR,UNDERGROUND
1967-08-10,1967,67029,USA,NTS,ISC,37.18,-116.05,0.0,0.0,0.0,0.0,20.0,WR,WASHER,SHAFT,WR,UNDERGROUND
1967-08-18,1967,67030,USA,NTS,ISC,36.96,-116.04,4.6,0.0,0.0,0.0,20.0,WR,BORDEAUX,SHAFT,WR,UNDERGROUND
1967-08-24,1967,67058,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,LEXINGTON,SHAFT,WR,UNDERGROUND
1967-08-31,1967,67031,USA,NTS,ISC,37.12,-116.12,5.0,0.0,0.0,0.0,20.0,WE,DOOR MIST,TUNNEL,PNE,UNDERGROUND
1967-09-02,1967,67064,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WE,,TUNNEL,PNE,UNDERGROUND
1967-09-07,1967,67032,USA,NTS,ISC,37.07,-116.07,5.0,0.0,0.0,20.0,200.0,WE,YARD,SHAFT,PNE,UNDERGROUND
1967-09-15,1967,67059,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,GILROY,SHAFT,WR,UNDERGROUND
1967-09-16,1967,67033,USSR,SEMI KAZAKH,ISC,50.01,77.8,5.3,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1967-09-21,1967,67034,USA,NTS,ISC,37.0,-116.12,0.0,0.0,0.0,2.2,2.2,PNE:PLO,MARVEL,SHAFT,PNE,UNDERGROUND
1967-09-22,1967,67035,USSR,SEMI KAZAKH,ISC,50.02,77.72,5.2,0.0,0.0,10.0,10.0,WR,,SHAFT,WR,UNDERGROUND
1967-09-27,1967,67036,USA,NTS,ISC,37.1,-116.0,5.7,0.0,0.0,20.0,200.0,WR,ZAZA,SHAFT,WR,UNDERGROUND
1967-10-06,1967,67049,USSR,TYUMEN RUSS,DIS,57.69,65.27,0.0,0.0,0.0,0.3,0.3,PNE,TAVDA,SHAFT,PNE,UNDERGROUND
1967-10-17,1967,67037,USSR,SEMI KAZAKH,ISC,49.8,78.03,5.6,0.0,0.0,0.001,20.0,PNE,,TUNNEL,PNE,UNDERGROUND
1967-10-18,1967,67038,USA,NTS,ISC,37.09,-116.03,5.7,0.0,0.0,20.0,200.0,WR,ANPHER,SHAFT,WR,UNDERGROUND
1967-10-21,1967,67039,USSR,NZ RUSS,ISC,73.4,54.42,5.9,0.0,0.0,20.0,1500.0,WR,,TUNNEL,WR,UNDERGROUND
1967-10-25,1967,67040,USA,NTS,ISC,36.99,-116.03,0.0,0.0,0.0,0.0,20.0,WR,SAZERAC,SHAFT,WR,UNDERGROUND
1967-10-25,1967,67060,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,COGNAC,SHAFT,WR,UNDERGROUND
1967-10-25,1967,67061,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,WORTH,SHAFT,WR,UNDERGROUND
1967-10-30,1967,67041,USSR,SEMI KAZAKH,ISC,49.81,78.02,5.3,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1967-11-08,1967,67042,USA,NTS,ISC,37.02,-116.06,5.1,0.0,0.0,0.0,20.0,WR,COBBLER,SHAFT,WR,UNDERGROUND
1967-11-22,1967,67043,USSR,SEMI KAZAKH,ISC,49.93,77.4,4.8,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1967-12-06,1967,67062,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,POLKA,SHAFT,WR,UNDERGROUND
1967-12-08,1967,67044,USSR,SEMI KAZAKH,ISC,49.88,78.21,5.4,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1967-12-10,1967,67045,USA,FARMINGT NM,ISC,36.67,-107.17,4.8,0.0,0.0,29.0,29.0,PNE:PLO,GASBUGGY,SHAFT,PNE,UNDERGROUND
1967-12-15,1967,67046,USA,NTS,ISC,37.01,-116.07,0.0,0.0,0.0,0.0,20.0,WR,STILT,SHAFT,WR,UNDERGROUND
1967-12-24,1967,67047,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,15.0,25.0,WR,,AIRDROP,WR,ATMOSPH
1968-01-07,1968,68001,USSR,SEMI KAZAKH,ISC,49.74,78.32,5.1,0.0,0.0,0.001,20.0,PNE,,TUNNEL,PNE,UNDERGROUND
1968-01-18,1968,68002,USA,NTS,ISC,37.23,-116.19,0.0,0.0,0.0,7.4,7.4,WE,HUPMOBILE,SHAFT,PNE,UNDERGROUND
1968-01-19,1968,68003,USA,NTS,ISC,37.18,-114.12,0.0,0.0,0.0,20.0,200.0,WR,STACCATO,SHAFT,WR,UNDERGROUND
1968-01-19,1968,68004,USA,C. NEVADA,DOE,38.65,-116.2,6.3,0.0,0.0,200.0,1000.0,WR,FAULTLESS,SHAFT,WR,UNDERGROUND
